tiempoEspera,tiempoServicio,tiempoLlegadas,tiempoRealAtencion
88.4,19.9,623,75.8821
97.8,22.2,930,89.3016
104.6,24,971,108.166
77.4,29.2,365,137.103
79,19.1,495,83.0045
97.4,23,921,105.766
106.5,26.1,1100,104.193
103.8,26.8,441,122.564
114.2,24,1044,91.1815
100.4,20,980,70.7147
114.5,16.8,1453,54.2487
74.7,19.9,583,83.5013
85.9,19.2,682,85.9
87,27.2,600,102.026
104.2,20.9,837,82.3359
78.4,14.7,427,57.5278
83.7,17.9,728,90.0296
100.6,18.9,988,76.2998
92.3,34.5,535,135.497
118.5,21.4,966,92.4756
102.2,27.7,714,104.91
109.7,23,990,97.6515
92.7,18.5,716,86.718
113.3,27.6,1078,97.2181
92,20.6,611,78.0023
92.5,20,510,79.1819
107.5,25.6,1144,108.027
110.4,22.6,1108,70.7795
95.9,23.7,767,96.3803
110.7,31.5,819,121.359
129.8,31.2,1202,107.855
115.9,27.2,706,97.3423
102.4,26.3,871,107.734
117.8,25.9,1295,132.091
121.7,21.7,1316,82.8362
102.3,20.5,572,101.085
92.2,22.9,664,88.4945
112.5,25.6,1103,111.846
109.5,28,632,109.868
105.1,22.2,786,89.4745
93.2,22.6,771,87.7191
83.3,27.6,396,129.766
106.7,21.7,917,90.4801
77.7,17.1,478,65.3598
108.6,21.7,1110,73.1395
105.2,28.4,784,99.607
85.8,19.4,756,90.7463
112.5,21.4,552,105.453
101.9,20.1,535,102.328
100.3,20.1,542,83.9607
109.1,21.7,571,75.6858
120.2,21.3,604,96.5586
130.1,26.2,537,113.166
105,21.2,560,94.9462
91.8,25.6,546,110.087
88.2,22.2,672,78.5594
110.1,26.2,1060,83.3407
82.5,22.6,590,83.9894
112.3,18.3,783,84.1573
80.7,17.9,699,75.6447
96.8,17,737,74.503
93.3,18,760,71.4613
131.2,17.7,864,80.6782
117.2,18.4,776,85.0128
113.4,19.4,824,84.4919
91.3,24.6,567,96.5641
92,20.6,624,80.2195
78.1,22.4,577,83.5434
103.8,25,1023,86.1019
105.5,20.4,859,82.8381
92.7,19.5,854,73.1916
123.1,22.1,954,85.3585
93.1,20,813,79.991
139.8,21.2,949,94.4613
78.9,28.5,358,117.28
106.3,27.3,723,88.9288
101.5,22.6,950,97.7177
89.7,18.6,960,76.548
84.7,18.1,714,86.0324
96.9,23.7,898,86.7341
118,25,1142,90.9067
110.2,25.4,1186,115.251
110.2,25.4,1186,113.491
110.6,25.7,1232,117.603
128.8,28.3,1284,121.731
151.5,29.8,1482,133.12
128.1,28.4,1297,123.844
108.8,26.7,1180,109.828
113.1,25.4,1114,112.586
82.8,21.9,620,77.9329
95.9,25.2,598,93.3185
86.3,25.5,707,79.5822
108.5,24.2,976,106.844
83.5,17.5,726,82.1216
101.5,22.5,977,83.9109
79.2,19.2,507,72.9158
104.7,23.2,931,100.663
88.1,19.2,1001,74.4221
107.4,26.3,1122,88.8918
115.7,26.4,1204,94.712
88.4,24.7,638,92.7132
108,24.8,1180,81.6114
96.6,27.7,627,94.6637
92,20.4,711,75.9968
81.7,20,598,83.5889
106.3,23,1002,96.9272
119.4,24.2,1066,87.2973
89.4,21.7,943,73.1305
79.2,18.2,736,79.5519
88.4,24.7,638,94.2866
120.2,21.7,974,85.0116
103.3,20.9,849,72.3125
110,19.2,1010,71.5256
118.3,27.4,531,132.433
108.1,27.9,794,118.028
111.3,25.6,1151,103.246
88,18.9,735,83.8722
106.2,23.2,830,92.4516
99.9,24.8,818,88.0737
89.2,20.5,633,82.7516
106.5,24,906,75.4765
99,27.9,827,101.843
92.4,21.5,711,73.3966
98.7,27.6,1097,98.1369
96.4,20.1,818,84.2246
109.5,21.1,1131,70.0425
99.2,20.9,1137,72.5476
113,31.8,859,129.883
106.6,25.8,900,96.1464
122.7,27.1,731,104.704
117.4,31.6,1225,115.612
99.2,20.9,1137,87.9717
102.5,25.2,784,108.264
117.2,26.4,1307,109.416
133.8,21.8,1355,79.3377
113.2,18.5,795,83.3023
86.3,18.1,710,80.5807
97.2,17.1,745,75.2685
97.1,17.9,769,78.9378
131.2,17.7,864,77.1705
117.2,18.4,776,85.9386
114.4,20,837,89.2449
99.9,21.5,576,92.4255
97.2,32,563,112.037
102.7,28.1,651,119.236
104.3,25.8,1104,107.249
104.9,27.1,1136,88.7751
105.8,28.9,749,109.244
85.8,19.8,766,91.9627
114.3,24.8,811,80.9615
96,22.4,773,77.8686
112.7,26.2,1228,94.885
99.9,21.5,576,84.7725
101.3,26,567,108.477
105.7,24.2,1008,95.071
87.8,22.6,603,80.81
71.9,16.6,420,60.3647
110.8,26.1,1066,87.9925
102.1,20.6,862,85.4045
94.8,19.4,860,69.0999
124.7,22,966,80.4654
111.7,23.1,724,82.6544
80.9,19.2,741,85.1882
96.5,17.7,793,75.1568
94.4,20.9,700,80.1712
82.6,23,496,78.8314
103.7,20,1025,76.6466
81.1,21.1,640,78.1448
85.8,24.6,577,90.8396
102,22.5,948,90.1987
74.9,18.4,724,78.0677
105.2,20.5,538,96.6982
100.9,20.2,542,93.6432
106.1,21.5,576,78.28
121.8,21.1,611,97.5799
140.7,27,566,125.741
108.2,22.1,559,103.876
86.2,22.5,595,88.2987
93.4,24.7,1029,84.7074
79.8,18.6,718,72.5682
129.8,21.3,966,89.9108
101.6,18.8,820,86.4757
98.4,23.8,902,102.54
98.5,24.3,672,91.9529
105.5,18.8,969,70.8764
112.7,24.3,974,93.9772
94.9,25.4,606,97.3607
116.8,25.9,1065,93.0979
123,21.7,979,86.4341
88.4,18.1,733,85.0731
86.6,21.8,630,86.568
106.5,23.6,932,90.6726
82,19.2,514,76.542
125.2,16.8,1489,57.534
105.1,22.7,988,88.2978
102.9,27.5,454,135.908
102.3,25,650,98.3065
96,23,844,99.3328
88.1,20.5,612,87.4599
100.3,20.2,730,74.8881
84.1,18.6,748,89.967
101.2,27.9,633,98.2453
113.4,25.9,1229,119.849
127.6,28.1,1297,123.685
155.6,30.7,1490,130.146
129.6,28.8,1291,134.817
114.1,27.3,1183,125.26
115.7,25.8,1124,105.954
109.3,25.9,1185,111.945
113.4,25.9,1229,111.014
105.9,23,1000,98.9484
88.3,19.2,1019,71.7217
106.6,27.4,733,96.2096
115.7,24,1069,86.851
84.6,20,894,76.8036
94,20.1,550,78.7025
109.7,28.2,799,94.3702
106.6,24.9,861,85.9862
103,28.1,754,96.354
95.2,21,644,79.1884
111.2,25.9,1158,107.165
99.6,27.3,1108,89.9551
106.1,20.7,864,79.0221
100.2,20,827,82.7976
98,24.8,823,86.2214
94,20.1,550,83.5857
104,29.7,778,105.807
113.1,32.2,869,120.858
100.1,25.7,925,102.757
134,26.3,1321,119.845
128.6,25.3,750,98.779
109.8,29.1,885,103.358
97.9,18,513,66.8473
104.3,22,616,95.571
95.5,20.7,1139,85.1287
133.3,31.1,1241,108.402
110.4,18.6,810,84.2762
91.6,18.4,718,81.1247
98.9,17.3,746,70.2406
102.6,18,779,75.5657
124.4,18.5,881,85.106
118,19.5,789,85.1241
118.3,19.8,842,85.8013
104.3,28.3,667,120.753
111.4,25.9,1104,107.95
102.8,26.8,1140,101.963
87.8,20,893,86.6573
97.3,21.5,587,84.5287
89.7,20,771,95.1489
109.6,25.6,669,102.972
113.9,29.3,453,124.859
106,24,1011,100.123
99.7,26.3,580,106.959
85.2,21.4,511,87.5559
93,25.9,1074,90.2564
84.5,19.6,748,91.4564
103.3,29,557,109.416
100.5,21.5,715,75.7178
101.8,19.9,1035,74.7837
101.8,19.9,1035,74.7837
103.6,24,670,97.7321
77.5,18.5,729,85.4182
95.7,22.5,953,106.094
82.3,20.9,656,73.0553
81.9,21.2,608,79.5647
102.7,24.7,1040,89.7155
78.3,18,742,76.8707
107,20.9,869,79.8854
96.9,19.2,867,70.5398
132.3,22.1,976,85.1742
135.7,21.3,973,86.7757
108,18.7,973,74.8952
120,22.8,1554,82.7056
120,22.8,1554,92.1318
90.5,22,635,82.5893
108.7,25.9,1068,96.0454
97.6,25.5,611,94.708
113.5,24.2,977,89.2972
128,21.9,988,88.981
91.4,18.2,738,86.092
79.3,19.2,522,75.9266
107.6,23.5,931,99.1917
130.1,28.6,1299,122.428
157.7,30.8,1487,127.126
133.9,29.2,1307,123.124
114.1,27.6,1182,122.646
115.7,25.8,1124,110.877
113.9,26.2,1187,108.43
117.7,26.3,1232,110.924
78.2,18,809,71.0635
102,25.6,643,87.3047
110.6,26.4,1259,101.858
116,24.2,1082,84.0289
101,28,639,105.858
108.6,23.2,1006,104.374
102,25.6,643,105.244
98.2,20,898,77.6878
81.9,20.3,538,74.242
90.5,19.3,761,78.7246
90,20.9,655,89.1217
111.7,24.6,1005,95.0247
107.6,23.9,888,80.0654
119.1,23.7,1334,83.9761
106.8,26,1166,106.578
102.4,24.8,825,92.5983
90.5,19.3,761,83.4448
113.3,23.4,932,75.2262
96.6,20,561,78.5176
102.7,20.8,873,76.8736
97.3,20.1,832,83.15
103.8,20.8,872,84.8717
111.8,32.3,877,122.692
120.9,26.4,1322,119.598
132,25.9,760,115.012
86.4,21.4,603,90.5883
106.5,25.8,1121,104.97
112,23.6,859,94.8247
86.4,21.4,603,96.6882
101.4,19.3,878,79.6755
97.7,20,783,91.3848
104.4,19.9,1043,77.6468
93.8,26.6,590,109.615
99.7,21.7,625,92.3607
99.2,22,726,99.9075
102.8,24.3,1012,107.558
101.7,27.8,759,105.205
99.6,21.3,734,78.8295
85,21.5,520,81.8725
116.4,19.1,819,84.016
96.6,18.6,727,74.7159
101.5,17.2,752,76.3345
102.3,18.1,786,64.7884
127.5,18.5,896,81.6299
128,19.2,807,83.3313
122.4,19.5,856,84.3892
117.3,19.4,815,77.667
104.4,19.9,1043,78.0434
114,32.6,468,139.202
77.8,18.4,737,76.7601
84.5,21,618,92.9849
87.9,21.1,671,76.3128
98.5,23.1,956,104.013
72.3,14.8,408,59.8641
77.8,18.4,737,81.6441
125,22.3,987,88.6594
126.3,22.6,965,93.4106
80.5,18.6,733,92.5077
96.7,26.9,747,97.0671
90.3,21.9,642,95.1013
98.2,20.5,813,92.9667
103.3,26.8,778,105.806
112.2,24.3,977,119.287
93.4,21.5,845,82.1438
111,25.9,1075,91.0919
107.5,23.7,927,99.2118
87.3,21,712,102.922
117.1,26.4,1280,81.8159
85.5,20.2,546,84.4341
99.6,20.4,758,67.9372
91.2,24,625,90.4498
102.4,23.1,1006,98.338
86.6,19.1,759,96.7083
82.3,20,874,83.0482
140.2,28.8,543,101.659
91.2,20.2,572,80.1582
116,26.8,1127,96.2702
89.6,21.9,723,104.973
95.9,21.3,663,106.897
88.8,19.4,768,101.248
106.8,24.1,906,100.008
96.7,28.6,799,126.219
111.3,23.1,940,88.1668
100.2,24.6,828,92.7977
111.9,24.8,1003,110.919
100.5,29,771,103.171
108.4,28,776,110.961
91.5,18.9,1136,84.9086
82,17.4,927,68.2031
109.8,26.2,1172,117.301
108.5,23.5,916,109.091
104.3,20.4,1180,81.5685
91.2,20.2,572,98.0396
153.2,26.4,1160,112.389
123.7,24.5,1016,129.785
101.7,23.9,924,111.881
101.7,22,919,91.0442
111.6,22.9,918,102.95
122.4,22.9,1049,100.023
153.2,26.4,1160,118.447
134.8,29.3,1301,124.902
152.2,29.6,1496,129.256
152.5,26.7,1275,120.801
149.5,25.2,1247,110.048
142.3,24.6,1232,115.208
149.4,24,1269,106.655
144.5,25.4,1183,110.364
114.4,31.3,912,125.971
118.2,22.5,966,97.391
110.9,19.5,876,79.5198
108.7,20.5,882,77.4539
110,19.9,892,79.1717
94.1,22.6,792,111.277
110.6,26.4,871,95.9715
117.2,26.7,1307,124.87
126.9,32.1,1231,110.996
106.6,27,997,90.142
133.6,26.3,777,107.534
124.9,24.8,815,99.0811
109,23,573,93.3308
103.9,28.1,639,129.231
112.1,26.3,1099,115.644
104,24.3,691,94.0306
89.2,30.2,784,86.6337
101.6,17.8,754,73.1158
97.9,18.5,752,85.6836
137.6,24.2,908,83.4531
128,19.2,807,89.7169
122.4,19.5,856,79.8995
104.5,17.8,749,79.1199
102.8,21.5,560,91.0401
101.8,19.4,574,88.819
107.1,20.9,569,97.4375
99.7,20.9,560,91.9861
119.5,19.7,620,92.6118
130.5,24.2,549,122.199
102.8,21.5,560,92.252
89.1,22,668,97.1603
117.9,17.6,1412,60.1188
109,23,573,88.2474
114.3,22,1141,87.5367
106.5,23.8,870,91.5105
88.3,18.5,793,89.8981
93.2,18.9,841,75.7907
88.3,26.6,558,108.941
86.5,22,632,86.6806
92.4,20.2,766,84.6446
86.2,18.1,773,95.817
91.9,26.2,1081,90.1267
77.3,21.2,515,87.2911
111.2,23.6,1027,115.912
108.2,20.1,1055,69.625
76.6,15.3,478,62.2689
90.5,22.1,812,84.0649
94.9,16.8,735,75.0895
122,21.2,974,88.8309
130.5,22.2,982,93.4077
81,20.6,639,89.6082
104,20.4,583,84.7018
99.3,23.3,1003,108.177
99.6,25.9,1069,91.7275
89.1,24.5,565,114.984
84.4,19.1,767,82.0351
85.7,18.5,488,69.5238
98.4,19.8,1032,70.5179
134.7,23.2,1520,86.026
126.7,23.8,1417,85.9746
147.8,27.2,1521,93.0311
137.5,23.5,1573,81.6633
140.5,24.1,1537,83.7789
134.7,23.2,1520,81.8335
126.7,23.8,1417,82.1292
147.8,27.2,1521,96.7595
119.9,23,973,85.8882
108.5,23.4,976,113.701
91.6,26.6,1077,88.1809
96.4,17.8,757,84.7464
104.4,22.3,849,73.6649
76.4,19.6,513,72.5086
80.5,17.1,760,86.6413
114.7,23.7,1098,102.523
94.6,29.2,580,112.559
88.6,24.7,607,93.9441
98,17.5,700,94.6824
97.7,24.2,1024,104.367
86.6,20.6,670,80.3378
80.9,18.4,500,78.7826
99.6,22.5,934,94.4718
109.2,19.8,884,79.0624
106.2,20.5,884,81.0448
106.7,23.3,1180,82.0517
117,25.1,1286,105.459
120.7,24.9,1132,90.7336
109.1,24.4,992,94.0872
98.1,24,922,84.268
106,23.4,900,90.6022
110.6,22.9,968,87.1338
124.3,26,1403,85.7837
100.4,23.4,917,75.5182
94.7,28.2,743,115.566
90,19.1,752,87.2398
88.8,31.4,753,85.485
112.4,24.9,1193,105.333
123.7,28.5,1138,94.6144
109.9,20.1,898,79.9945
93.2,21.3,563,91.8871
109.2,26.8,1002,84.6756
93.7,22.9,796,98.8238
97.5,22.1,582,96.592
112,26.4,885,108.864
148.3,31.8,1232,111.632
107,25.1,966,106.602
110,24.8,810,118.693
154.6,29.9,1490,120.882
116.8,26.6,1275,112.776
118.9,25.6,1247,110.329
143.9,25.2,1232,90.1741
151.3,24.6,1256,97.1532
149,25.8,1184,102.403
94,22.1,896,90.2985
137.3,23.7,1562,83.1997
103.6,23.7,872,96.5775
105.2,26.6,1096,107.795
106.6,28.7,654,113.905
127.2,27.4,1150,92.1078
85.7,22.6,889,84.014
97.9,26.8,723,119.119
114.4,19.4,824,81.9175
100,18.2,752,77.2279
100.5,18,759,77.5813
102.7,18.9,767,74.0497
137.5,21.9,917,80.2648
124,19.2,808,87.7003
127,19.6,860,81.8818
114.4,19.4,824,80.5775
101.5,23,587,88.3077
103.6,23.7,872,84.5067
85.4,18.9,776,84.4463
101,26.8,579,113.305
95.1,21.6,853,83.5026
102.1,28,669,97.6691
119.6,25.9,1079,81.8927
96.7,18.8,824,75.5602
83.1,19.3,527,83.58
96.2,22,820,75.687
95.6,19,844,73.456
124.1,21.5,995,81.7219
135.2,22.7,1008,95.2333
100.7,25.5,578,107.796
77.8,20.9,658,78.6462
89.1,20.9,774,88.7224
105.6,22.5,932,94.0843
139.4,29.3,429,129.696
83.1,20.3,790,76.7957
79.7,18.4,501,75.4424
96.5,17.2,736,80.567
102.1,20,599,78.0649
107.2,29.4,1108,93.0642
113.8,31.6,1149,102.066
85,21.3,664,78.7366
95.8,20.2,634,83.9874
97.3,25.8,574,91.3457
120.6,22.8,982,89.2
115.6,20,888,79.7357
103.6,25.3,652,91.629
87.1,17.4,758,77.208
99.8,23.6,975,103.024
105.9,27.2,756,91.5404
76.5,18.6,513,72.6389
105,21.8,833,75.4677
99.2,24.3,1024,97.999
101.2,25.3,720,104.169
89.6,22.5,620,84.5614
93.1,20.5,694,73.8562
95.4,29.9,593,107.735
76.5,18.6,513,68.7524
130,27,1295,109.044
157.4,29.6,1498,117.208
154.8,27.3,1272,119.39
144,25.9,1241,101.417
141.4,25.2,1225,99.0947
151.3,24.6,1256,100.453
149,25.8,1184,101.94
97.8,19.4,863,73.305
122.3,28.1,1150,82.2281
105,21.8,833,83.8409
147.4,32.5,1544,110.352
99.3,23.7,864,87.8303
100.7,28.6,752,116.66
105.2,24.9,1194,108.705
98.7,28.6,759,98.8964
106.9,28.1,1150,90.8996
91.8,19.3,763,84.0533
83.2,21.1,581,82.515
75.9,17.1,519,60.1109
122.8,21.6,628,93.7676
126.6,26.7,563,112.663
110.1,21.8,572,106.64
102.9,19.5,575,76.2395
108.8,20.8,567,83.7195
104.5,21.5,562,92.3554
122.8,21.6,628,99.3182
126.6,26.7,563,115.181
113.4,26.7,817,98.1449
150.7,26.1,797,98.0989
95.3,23.2,810,96.4082
102.1,20.9,893,75.2751
110.7,20.1,897,78.5264
93.5,19,861,72.4311
124.3,27.1,1310,123.108
147.9,25.3,1037,99.9729
113.4,26.7,817,115.01
131.3,29.4,1131,115.654
108.3,23.4,884,96.8394
90.2,23.8,605,90.6593
109.1,29.2,667,119.122
103.9,23.1,838,83.8094
97,26.8,1150,92.5131
100.9,21.2,915,95.7806
90.2,23.8,605,90.1478
94.2,18.3,760,79.6032
106.4,18.4,767,72.8082
102.7,19.2,782,73.0397
142.9,21.7,929,79.3518
130.3,20,827,83.2073
125.6,19.6,874,83.7483
115,19.4,832,76.5151
102.2,29,815,98.408
95.5,19.2,798,89.1773
101.9,27.6,585,105.125
94.2,21.9,657,84.8728
97.1,22.7,711,81.3653
87.7,19.2,777,75.5513
109.3,23.9,1023,110.376
86.6,19.4,534,87.8484
120,22.4,889,86.5542
93.4,18.9,805,77.4729
105.8,24.1,1000,95.9902
96.2,20.2,845,72.2913
98.2,25.8,582,99.1284
109.6,20.4,967,73.7118
86,17.4,743,77.2692
109.7,22.5,876,85.2002
91.6,21,773,84.8435
77.7,20,773,69.8073
83.3,18.3,507,78.3418
127.2,21.4,1011,87.5709
132.3,22.7,1027,90.7008
92,28.3,534,98.126
89,21.4,674,77.8931
93.5,23.9,975,104.127
122.6,25.8,1087,81.0429
100.9,25.5,582,100.913
81.4,17.8,765,85.1324
99,22.7,638,79.9398
110,20.6,911,82.5107
111.4,24.4,1075,88.7516
111.4,22.4,1004,73.5271
78.8,18.6,521,72.5887
124,22.9,989,90.0726
109.7,19.9,900,72.7048
114.3,29.9,1223,100.698
97,30.2,603,105.658
94.8,21.1,720,78.5942
72.1,15.6,814,60.8211
100.5,21,844,78.5531
109.5,26.6,701,88.875
78.8,18.6,521,70.7906
98.8,18.5,718,83.0241
100.8,24.1,1027,98.4342
116.1,24.9,1210,88.8439
100.6,20.3,1013,76.8248
128.6,28.8,543,128.894
115.5,26.4,1032,83.6122
98.5,18.9,891,74.5214
86.8,20.6,590,82.0015
108.1,24.9,1200,103.105
131,22.2,969,84.4256
83.8,17,1020,68.1483
107.5,28.8,779,96.2718
104.3,22.7,695,85.5952
77.2,15.3,524,54.9625
116.3,27.2,805,102.324
111.9,23.7,940,79.5561
100.8,23.4,759,88.9256
103.3,24.2,888,88.8387
126.8,27.8,1164,87.1216
133.2,23.8,522,131.691
137.2,29.5,1143,111.318
144,25.8,814,107.111
122.4,31.9,950,115.312
121.2,27.2,1324,116.16
114.1,27.1,943,98.8118
103.3,20.8,896,79.8712
113.7,20.1,903,79.2633
99.8,23,826,95.2483
142.6,31.7,1265,101.518
154.9,25.2,1052,99.036
108.4,23,1118,91.7648
111,22.5,632,92.164
97.9,18.8,766,67.8958
94.1,18.5,773,72.2703
107.8,19,794,75.503
142.9,21.7,929,78.5037
137.4,20.6,840,80.5716
132.8,19.7,889,77.1051
111.5,23,901,86.4017
105,29.4,682,119.331
109,24.1,729,86.1898
108,26.5,1102,109.771
81.1,17.4,882,72.0141
89.9,23.2,784,84.9095
122.5,23.1,933,92.1206
103.3,28.8,827,99.357
95.8,23.7,616,94.2788
100.8,21.9,841,84.0432
91.4,29.7,575,104.75
101.3,21.7,667,87.6189
101.2,27.6,595,106.246
97.8,19,831,71.3663
91.3,19.4,784,74.3084
112.2,22.5,894,86.7344
108.4,24.1,1024,98.9378
93,19.7,543,78.8381
124,34.3,492,136.278
98.3,22.5,840,78.4234
96.5,19.2,870,74.3629
130.8,21.6,1017,87.9895
107,23.9,1002,93.3929
69.9,16.5,802,52.9585
100.3,26.1,586,99.7415
107.5,23.1,941,92.8499
86.6,17.6,754,67.7432
88.9,20.9,517,78.5305
95,19.2,782,83.1718
106.7,20.6,617,75.2796
110.5,25.6,1088,75.0647
108.3,21.5,862,75.4617
95.3,24.2,978,103.512
110.6,20.6,913,93.2862
98.2,20.5,857,76.4353
87.6,20.5,756,85.1979
80.2,18,773,75.1498
113.1,20.9,883,102.459
135.7,22.7,1035,81.2358
127.4,23.1,993,80.5436
115,24.4,1077,83.6095
119.2,29.8,1250,110.227
98.5,20.1,538,79.673
87.1,15.9,864,55.6379
125.6,18.2,1471,60.2186
90.7,22.8,633,88.1997
100.8,24.2,1026,103.039
95.5,21,721,74.7779
99.2,20.4,727,78.6932
99.5,30.3,615,99.0323
82.8,18.5,530,83.2669
97.8,25.8,1047,78.7061
92.4,18.9,898,74.5928
109.1,21.9,860,81.9979
107,29,766,103.152
113.7,20.4,918,88.7651
116.7,20.5,868,90.6349
109.2,24.4,903,85.3501
95.2,21.1,860,83.6922
108.9,21,1119,83.4625
111.4,27.7,799,97.2958
94.7,19.9,787,80.2265
108.8,19.5,1196,79.2954
131.4,22.1,972,90.3954
90,20.6,596,76.97
116.1,31.8,963,119.089
115.3,26.9,963,99.0352
127.3,34.9,805,113.536
111.4,26.7,820,108.818
105,23.2,837,100.825
118.9,27.3,1330,111.174
150.1,25.2,1056,98.8017
112.5,22.8,646,94.443
106,22.8,914,88.9187
138.1,31.4,1276,104.196
114,29.8,684,116.245
94.2,20,822,83.1447
99.5,26.5,1168,86.8417
91.2,23.2,785,86.0899
124.7,22.8,939,100.061
96,24.3,620,91.1997
108.2,26.8,1104,101.763
95.2,21.5,1176,76.7803
121.2,26.7,1051,110.054
105.7,19.1,867,84.1855
101.1,18.9,860,82.0541
126.4,20.7,987,83.7217
116.5,22.2,898,99.8316
95.3,27.2,615,110.158
102.5,23.3,712,104.658
90,18.8,746,92.3755
111,23.6,904,111.581
106.8,23.1,893,95.4252
99.8,22.3,857,97.6489
108.8,23,924,88.6714
115.6,23.5,1035,97.4366
146.5,26.8,1148,105.446
124.5,24.7,1033,102.865
111,23.6,904,94.4599
106.8,23.1,893,83.5301
108.8,23,924,96.8481
115.6,23.5,1035,89.3918
146.5,26.8,1148,113.277
124.5,24.7,1033,102.581
111,23.6,904,97.2008
106.8,23.1,893,95.7058
99.8,22.3,857,84.8452
108.8,23,924,91.529
99.8,24.4,1035,118.429
87.2,22.2,805,93.2093
87.2,17.7,715,89.8149
115.2,21.5,860,103.472
94,20.8,744,87.4814
82.1,22,605,86.7229
89.3,24.8,564,97.9038
90.5,21.4,657,84.9747
114.1,25.9,1064,93.8323
102.5,23.8,548,99.7613
101.3,19.3,537,89.5524
107.7,21.1,567,96.7887
125.3,18.7,631,104.016
137.2,24.3,549,133.022
101.6,24.7,962,107.059
88.3,21.7,488,85.8668
85.9,19.6,1036,73.2254
99.1,18.5,715,84.2007
92.7,26.9,1023,86.2868
145.3,22.1,1006,88.4305
125.3,21.9,995,91.1839
110.5,20.5,930,77.4834
86.7,24,608,79.9829
101.9,29.1,1062,94.0443
108.1,31.9,1147,111.617
99.3,23.4,962,102.107
119.7,31,1267,104.542
121.9,31.7,1236,110.952
113.3,30.8,1164,100.525
107.6,28.1,1145,89.1819
101.9,29.1,1062,103.282
90,20.3,479,78.7076
103.1,23.9,832,80.6767
103.6,25.1,623,102.177
105.2,24.1,1044,112.764
77.9,19.5,543,80.6326
103.1,23.9,832,80.0449
94.8,18.2,726,90.65
114.3,26.9,1076,91.4771
138.2,19.1,1511,58.0729
114.1,27,768,101.78
116.1,23.9,1185,107.64
98.3,22.1,815,83.9622
99.8,24.3,665,86.5373
106.3,20.9,885,74.6922
88.5,22.6,567,79.3089
116.2,19.2,851,74.547
135.6,20.7,870,81.6319
128,20.6,839,88.7833
130.8,19.9,904,81.7942
100,18.9,748,69.3715
98.7,17.5,732,67.1332
106.1,18.1,791,77.0624
130.8,19.9,904,76.6153
128,20.6,839,74.738
135.6,20.7,870,84.5732
144.7,25.8,787,96.8966
110.2,31.2,964,116.019
106.7,19.5,883,72.2241
102.3,19,867,81.3628
126.4,20.7,987,88.3174
133.4,27.7,1135,119.957
91.8,22.7,805,102.722
126.9,26.9,1362,117.399
96.4,19.9,813,93.2752
103.5,24.2,848,89.9554
108.2,25.2,1130,102.692
102.4,28.2,707,118.411
117.6,24.4,742,95.2872
109.2,29.4,820,106.093
111,27.5,1162,88.4975
93.6,23.6,598,86.0716
86.7,19.4,759,86.9145
104.3,24.6,1052,106.378
94.5,20.5,544,81.8326
128.3,25.8,1102,93.4454
121.1,23.3,1217,75.2503
139,22.4,1014,94.1989
93.3,25,587,91.9167
93.8,22.1,618,76.3296
92.9,29.6,534,121.592
95.5,21.8,510,75.829
90.4,20.3,865,77.796
80.9,18.3,731,85.2778
100.8,24.6,574,84.656
97.9,23.7,966,95.417
107.8,26.6,1036,92.2718
85.1,20.6,491,76.2396
104.6,22.6,1031,83.7935
102.4,22.3,1143,77.5489
120.8,24.6,1275,83.9046
89.4,21.3,615,82.8152
108.2,31.9,1146,110.686
122.1,30.9,1283,112.218
123.3,31.8,1233,109.48
103.2,24,837,81.6002
107.2,24.2,1043,111.209
87.5,18.5,735,92.7811
94,22.2,630,84.8743
96.8,24.9,718,82.8617
100.3,25.4,626,95.0241
105.9,21.5,977,86.7729
80.8,19.3,549,86.3539
111.7,22.8,925,105.049
91.7,27.1,648,97.0617
119.2,24.9,1279,110.986
95.7,21.5,848,88.5837
117.3,27.1,1171,91.6354
109.5,23,907,92.1565
100.9,22.3,667,81.1605
91,19.7,775,84.9967
127.9,21.9,997,92.6673
109.9,20.5,928,82.1902
105.6,21,884,84.4965
105.5,19.5,893,85.82
101.5,27.1,1171,95.1879
111.1,23.9,1186,110.449
104.6,22.5,1143,77.669
91.2,22.1,574,86.1924
128.5,26.9,1363,122.263
91.8,23.1,815,100.089
138.6,25.7,792,96.1195
123,23.7,606,99.7322
110.2,27.4,1166,106.139
103.9,25,868,94.2472
104.6,28.4,709,112.204
95.2,20,816,89.4808
121.2,19.3,862,87.0154
100.9,19.1,751,76.699
103.2,17.6,745,77.0728
119.3,18.8,815,83.925
138.2,19.8,928,76.0636
130.9,20.7,850,86.7225
138,20.7,880,82.117
111.8,30.9,1170,110.725
107.7,28.1,1166,101.839
106.3,29,1090,101.123
100.8,23.5,611,95.45
103.6,25.2,1128,108.645
98.1,22.7,942,92.9104
110.2,27.4,1166,99.3279
96.7,19.3,874,80.659
128.5,20.8,1016,76.665
109.2,23.9,837,99.167
114.1,24.2,744,101.147
95.2,25.8,1103,99.0072
88.7,19.6,762,93.3583
102.1,22,1020,82.4892
104.9,20.8,553,98.0106
107.2,19.4,549,84.67
107.9,21.2,565,83.4355
126.4,19.6,640,103.251
142.3,27.1,565,129.049
95.2,22,661,94.4696
98.5,20.5,551,90.357
158.6,27.5,1239,120.343
140.7,26.3,1142,111.153
141.6,26,1180,106.395
150.4,26.8,1253,119.552
134.7,27.1,1350,113.029
149.6,29,1283,114.165
158.6,27.5,1239,110.174
